text	label	edu1_idx	edu2_idx	file
spk3: I spent far too long at the start building pointless roads, [SEP] spk2: Yeah, that is a problem...	Acknowledgement	8	12	pilot01_22
spk2: Rennoc had lost about half way through to be honest [SEP] spk2: I sort of cut him out >.>	Explanation	13	14	pilot01_22
spk2: I sort of cut him out >.> [SEP] spk3: Yeah, I noticed,	Acknowledgement	14	16	pilot01_22
spk2: Rennoc had lost about half way through to be honest [SEP] spk3: I had just managed to take a wheat port,	Continuation	13	18	pilot01_22
spk3: I had just managed to take a wheat port, [SEP] spk3: which would have been very helpful	Elaboration	18	19	pilot01_22
spk3: I had just managed to take a wheat port, [SEP] spk2: Yes!	Acknowledgement	18	20	pilot01_22
spk2: Ports are great [SEP] spk2: if you get them	Conditional	21	22	pilot01_22
spk3: I had just managed to take a wheat port, [SEP] spk2: if you get them	Comment	18	22	pilot01_22
spk2: Yes! [SEP] spk2: if you get them	Elaboration	20	22	pilot01_22
spk2: Anyway, was a pleasure, [SEP] spk2: should do it again sometime, outside of the experiment!	Result	23	24	pilot01_22
spk1: Thanks for participating. [SEP] spk3: Yeah, it's a good game	Acknowledgement	25	26	pilot01_22
spk2: Hehe, it was fun, thanks. [SEP] spk2: Anyway, was a pleasure,	Continuation	6	23	pilot01_22
spk1: Please take a minute to fill in the questionnaire. [SEP] spk2: if that is okay, Markus,	Question_answer_pair	28	32	pilot01_22
spk1: Also, for your  5 you'll have to come by my office. [SEP] spk3: sure,	Acknowledgement	34	36	pilot01_22
spk3: I have most of wednesday off, [SEP] spk3: so I'll come in then,	Result	43	44	pilot01_22
spk1: but should be there most of Wednesday. [SEP] spk3: any particular time you'd prefer?	Clarification_question	40	45	pilot01_22
spk2: If you were to email me the form, [SEP] spk2: Have a friend who works there	Explanation	41	46	pilot01_22
spk2: It's okay, [SEP] spk2: I understand	Continuation	52	53	pilot01_22
spk2: Cheers if you email me the form now, [SEP] spk2: I'll give it to my friend tonight,	Conditional	56	57	pilot01_22
spk3: Right, [SEP] spk3: I'll go fill in the form,	Elaboration	60	61	pilot01_22
spk2: Perfect, [SEP] spk2: thanks Markus.	Comment	63	64	pilot01_22
spk2: Perfect, [SEP] spk2: I'll email you my response tomorrow	Continuation	63	65	pilot01_22
spk3: ok, [SEP] spk3: well I'm going to head off now	Continuation	70	71	pilot01_22
spk1: but should be there most of Wednesday. [SEP] spk3: I have most of wednesday off,	Acknowledgement	40	43	pilot01_22
spk1: Wed @ 2 or so; [SEP] spk3: ok,	Acknowledgement	68	70	pilot01_22
spk2: Have a friend who works there [SEP] spk2: It's okay,	Continuation	46	52	pilot01_22
spk3: Yeah, I noticed, [SEP] spk3: he couldn't really expand	Elaboration	16	17	pilot01_22
spk1: thanks again for participating! [SEP] spk2: Thanks!	Acknowledgement	73	74	pilot01_22
spk3: I spent far too long at the start building pointless roads, [SEP] spk2: Rennoc had lost about half way through to be honest	Continuation	8	13	pilot01_22
spk2: I'll get you your questionaire back tomorrow [SEP] spk2: if that is okay, Markus,	Conditional	31	32	pilot01_22
spk2: if that is okay, Markus, [SEP] spk2: have to go myself	Explanation	32	33	pilot01_22
spk1: Also, for your  5 you'll have to come by my office. [SEP] spk2: If you were to email me the form,	Clarification_question	34	41	pilot01_22
spk2: If you were to email me the form, [SEP] spk2: could I send a surrogate with my signed form?	Conditional	41	42	pilot01_22
spk2: I'll give it to my friend tonight, [SEP] spk2: I'm heading to see him.	Explanation	57	58	pilot01_22
spk3: Yeah, it's a good game [SEP] spk1: Glad you enjoyed it.	Acknowledgement	26	27	pilot01_22
spk1: Glad you enjoyed it. [SEP] spk1: Please take a minute to fill in the questionnaire.	Narration	27	28	pilot01_22
spk2: Anyway, was a pleasure, [SEP] spk1: Thanks for participating.	Acknowledgement	23	25	pilot01_22
spk1: Please take a minute to fill in the questionnaire. [SEP] spk3: No problem,	Question_answer_pair	28	29	pilot01_22
spk3: No problem, [SEP] spk3: I'll send in the questionare in 10 minutes	Elaboration	29	30	pilot01_22
spk1: Please take a minute to fill in the questionnaire. [SEP] spk1: Also, for your  5 you'll have to come by my office.	Parallel	28	34	pilot01_22
spk1: Also, for your  5 you'll have to come by my office. [SEP] spk1: Unfortunately.	Comment	34	35	pilot01_22
spk1: Also, for your  5 you'll have to come by my office. [SEP] spk3: where is your office?	Clarification_question	34	37	pilot01_22
spk3: sure, [SEP] spk3: where is your office?	Contrast	36	37	pilot01_22
spk3: where is your office? [SEP] spk1: Informatics Forum 3.24.	Question_answer_pair	37	38	pilot01_22
spk1: I'll be in and out tomorrow [SEP] spk1: but should be there most of Wednesday.	Contrast	39	40	pilot01_22
spk1: Also, for your  5 you'll have to come by my office. [SEP] spk1: I'll be in and out tomorrow	Elaboration	34	39	pilot01_22
spk3: any particular time you'd prefer? [SEP] spk1: I've no preference for Wednesday	Question_answer_pair	45	54	pilot01_22
spk2: If you were to email me the form, [SEP] spk1: Hm, I guess you could scan it in an send it back.	Question_answer_pair	41	47	pilot01_22
spk3: I have most of wednesday off, [SEP] spk3: any particular time you'd prefer?	Clarification_question	43	45	pilot01_22
spk1: Hm, I guess you could scan it in an send it back. [SEP] spk1: Or send it by post.	Alternation	47	48	pilot01_22
spk1: Hm, I guess you could scan it in an send it back. [SEP] spk1: Sorry	Comment	47	49	pilot01_22
spk1: Sorry [SEP] spk1: it's the necessary paper trail ...	Contrast	49	50	pilot01_22
spk1: Hm, I guess you could scan it in an send it back. [SEP] spk1: I'll send you the form.	Continuation	47	51	pilot01_22
spk1: Sorry [SEP] spk2: It's okay,	Acknowledgement	49	52	pilot01_22
spk1: I've no preference for Wednesday [SEP] spk1: Should be there most of the day.	Explanation	54	55	pilot01_22
spk1: I'll send you the form. [SEP] spk2: Cheers if you email me the form now,	Acknowledgement	51	56	pilot01_22
spk2: Cheers if you email me the form now, [SEP] spk1: Already working on it.	Acknowledgement	56	59	pilot01_22
spk1: Should be there most of the day. [SEP] spk3: Right,	Acknowledgement	55	60	pilot01_22
spk3: Right, [SEP] spk3: about 2 on wednesday then?	Elaboration	60	62	pilot01_22
spk1: Should be there most of the day. [SEP] spk3: about 2 on wednesday then?	Clarification_question	55	62	pilot01_22
spk1: Already working on it. [SEP] spk2: Perfect,	Acknowledgement	59	63	pilot01_22
spk2: I'll email you my response tomorrow [SEP] spk1: OK,	Acknowledgement	65	66	pilot01_22
spk3: about 2 on wednesday then? [SEP] spk1: Wed @ 2 or so;	Acknowledgement	62	68	pilot01_22
spk1: Wed @ 2 or so; [SEP] spk1: good.	Comment	68	69	pilot01_22
spk1: OK, [SEP] spk1: that's good for me.	Elaboration	66	67	pilot01_22
spk3: ok, [SEP] spk1: OK;	Acknowledgement	70	72	pilot01_22
spk2: I sort of cut him out >.> [SEP] spk2: and ore is more important in the later game too	Parallel	14	15	pilot01_22
spk1: OK; [SEP] spk1: thanks again for participating!	Continuation	72	73	pilot01_22
spk1: brb [SEP] spk2: Fancy some tasty ore?	Continuation	0	1	pilot01_23
spk2: Fancy some tasty ore? [SEP] spk3: I do not ^_^	Question_answer_pair	1	2	pilot01_23
spk3: I do not ^_^ [SEP] spk2: But... you can... you know... smelt it?	Contrast	2	3	pilot01_23
spk2: Fancy some tasty ore? [SEP] spk2: How about clay?	Q_Elab	1	4	pilot01_23
spk2: How about clay? [SEP] spk3: nope, sorry,	Question_answer_pair	4	5	pilot01_23
spk3: nope, sorry, [SEP] spk3: I'm good for clay	Explanation	5	6	pilot01_23
spk2: How about clay? [SEP] spk2: For... you know... sculpture?	Q_Elab	4	7	pilot01_23
spk2: For... you know... sculpture? [SEP] spk3: and pots	Continuation	7	8	pilot01_23
spk3: and pots [SEP] spk2: Bah. Philistine :P	Comment	8	9	pilot01_23
spk2: Bah. Philistine :P [SEP] spk3: hey, the people of Davetopia make very nice pots	Contrast	9	10	pilot01_23
spk1: so anyone else played this before? [SEP] spk3: I haven't, no	Question_answer_pair	0	1	pilot01_24
spk1: so anyone else played this before? [SEP] spk2: Yes, a little...	Question_answer_pair	0	2	pilot01_24
spk3: is it still your turn rennoc? [SEP] spk1: yeah,	Question_answer_pair	4	5	pilot01_24
spk1: so anyone else played this before? [SEP] spk3: is it still your turn rennoc?	Correction	0	4	pilot01_24
spk2: Yes, a little... [SEP] spk2: but I was never good at it.	Contrast	2	3	pilot01_24
spk1: so dave, what did you have to trade for clay? [SEP] spk2: I covert rennoc's clay.	Contrast	0	1	pilot01_25
spk2: I could offer things? [SEP] spk3: wood?	Q_Elab	2	3	pilot01_25
spk2: I could offer things? [SEP] spk2: Ore?	Elaboration	2	4	pilot01_25
spk1: so dave, what did you have to trade for clay? [SEP] spk3: clay rennoc	Q_Elab	0	5	pilot01_25
spk1: so dave, what did you have to trade for clay? [SEP] spk3: I have ore to trade (or wheat, always wheat)	Question_answer_pair	0	6	pilot01_25
spk1: tomm, do you have ore? [SEP] spk2: Yes, yes I do	Question_answer_pair	7	8	pilot01_25
spk2: Ore? [SEP] spk1: tomm, do you have ore?	Clarification_question	4	7	pilot01_25
spk2: Yes, yes I do [SEP] spk1: ok	Acknowledgement	8	9	pilot01_25
spk2: 8! [SEP] spk2: 8!	Continuation	10	11	pilot01_25
spk3: any wood around? [SEP] spk1: nope	Question_answer_pair	13	14	pilot01_25
spk3: clay rennoc [SEP] spk3: I have ore to trade (or wheat, always wheat)	Question_answer_pair	5	6	pilot01_25
spk2: I covert rennoc's clay. [SEP] spk2: I could offer things?	Q_Elab	1	2	pilot01_25
spk1: so dave, what did you have to trade for clay? [SEP] spk2: 8!	Continuation	0	10	pilot01_25
spk2: Not 8. [SEP] spk3: any wood around?	Comment	12	13	pilot01_25
spk2: 8! [SEP] spk2: Not 8.	Contrast	11	12	pilot01_25
spk1: so you have ore to spare then...? [SEP] spk3: I do	Question_answer_pair	0	1	pilot01_26
spk1: so you have ore to spare then...? [SEP] spk3: ore for wood?	Q_Elab	0	2	pilot01_26
spk3: ore for wood? [SEP] spk1: if only...	Question_answer_pair	2	3	pilot01_26
spk1: if only... [SEP] spk1: I have clay?	Contrast	3	4	pilot01_26
spk1: I have clay? [SEP] spk3: that is more useful	Comment	4	5	pilot01_26
spk1: I have clay? [SEP] spk3: yeah, go ahead	Question_answer_pair	4	6	pilot01_26
spk2: Sorry, back [SEP] spk2: what did I miss?	Clarification_question	7	8	pilot01_26
spk2: what did I miss? [SEP] spk3: not much	Question_answer_pair	8	9	pilot01_26
spk3: we play this to the end, not until the time runs out, yeah? [SEP] spk2: yeah, we'll see	Question_answer_pair	11	12	pilot01_26
spk2: Right, anyway... [SEP] spk2: so I have bugger all... annnnd... yes.	Continuation	13	14	pilot01_26
spk2: yeah, we'll see [SEP] spk2: Right, anyway...	Continuation	12	13	pilot01_26
spk3: ADDTIME [SEP] spk3: we play this to the end, not until the time runs out, yeah?	Clarification_question	10	11	pilot01_26
spk3: not much [SEP] spk3: ADDTIME	Continuation	9	10	pilot01_26
spk1: so you have ore to spare then...? [SEP] spk2: Sorry, back	Continuation	0	7	pilot01_26
spk3: that is more useful [SEP] spk3: yeah, go ahead	Result	5	6	pilot01_26
spk3: ore for wood? [SEP] spk1: I have clay?	Q_Elab	2	4	pilot01_26
spk1: Ah. Sheep. [SEP] spk2: You basically control the sheep	Comment	0	1	pilot01_27
spk2: You basically control the sheep [SEP] spk1: That's not as handy or as sinister as it sounds	Comment	1	2	pilot01_27
spk1: That's not as handy or as sinister as it sounds [SEP] spk1: Unfortunately.	Comment	2	3	pilot01_27
spk1: That's not as handy or as sinister as it sounds [SEP] spk2: Still cooler than being a wheat baron	Contrast	2	4	pilot01_27
spk2: Still cooler than being a wheat baron [SEP] spk1: I don't know, you've got 'baron' right there in the title	Comment	4	5	pilot01_27
spk1: I don't know, you've got 'baron' right there in the title [SEP] spk2: That is actually the only good thing about this job	Comment	5	6	pilot01_27
spk1: Damn robber. [SEP] spk1: He stole my sheep	Explanation	0	1	pilot01_28
spk1: Damn robber. [SEP] spk1: Woo! Poor!	Comment	0	2	pilot01_28
spk2: sure, can you do 2 for 2, [SEP] spk2: or do you just want 1 for 1	Alternation	1	2	pilot01_29
spk1: Just 1-4-1 I'm afraid [SEP] spk2: fair enough	Acknowledgement	3	4	pilot01_29
spk1: Dave: Wheat for a clay? [SEP] spk2: sure, can you do 2 for 2,	Q_Elab	0	1	pilot01_29
spk2: sure, can you do 2 for 2, [SEP] spk1: Just 1-4-1 I'm afraid	Question_answer_pair	1	3	pilot01_29
spk3: ello [SEP] spk3: Just got a connection reset	Continuation	0	1	pilot01_30
spk3: Just got a connection reset [SEP] spk2: Hm, shouldn't happen	Explanation	1	2	pilot01_30
spk3: Got a SocketException error appear in this chat line [SEP] spk3: I guess we'll see if it happens again	Comment	5	6	pilot01_30
spk2: Yes, [SEP] spk3: I take it this is the right game to be in?	Clarification_question	7	9	pilot01_30
spk2: It's been very last minute ... [SEP] spk3: Yeah,	Comment	12	14	pilot01_30
spk3: Yeah, [SEP] spk3: well it always feels last minute when you are getting participants, doesn't it?	Continuation	14	15	pilot01_30
spk3: So, does this generate a random Catan board? [SEP] spk2: Yes.	Question_answer_pair	18	19	pilot01_30
spk3: Java layout always feels like a nig [SEP] spk3: *nightmare	Correction	21	22	pilot01_30
spk2: I had the pleasure editing the source code of this application. [SEP] spk3: Ah. Fun I take it?	Clarification_question	24	25	pilot01_30
spk3: Ah. Fun I take it? [SEP] spk3: Still, it looks very nicely laid out to be honest.	Contrast	25	26	pilot01_30
spk2: I don't know where the other two are. [SEP] spk3: Ahh! I see.	Question_answer_pair	11	31	pilot01_30
spk3: Ahh! I see. [SEP] spk3: One more to go, I guess.	Comment	31	32	pilot01_30
spk2: Can we wait a bit longer? [SEP] spk3: I'm good for a little bit longer.	Question_answer_pair	36	37	pilot01_30
spk2: Can we wait a bit longer? [SEP] spk4: I don't mind waiting for a while.	Question_answer_pair	36	38	pilot01_30
spk3: One more to go, I guess. [SEP] spk1: hi	Continuation	32	43	pilot01_30
spk2: Hehe, yes. [SEP] spk3: So, does this generate a random Catan board?	Clarification_question	16	18	pilot01_30
spk3: Java layout always feels like a nig [SEP] spk2: Indeed;	Acknowledgement	21	23	pilot01_30
spk3: I'm still rather impressed at a Hex grid in Java to be honest... [SEP] spk3: Java layout always feels like a nig	Explanation	20	21	pilot01_30
spk2: Indeed; [SEP] spk2: I had the pleasure editing the source code of this application.	Explanation	23	24	pilot01_30
spk2: Hm, shouldn't happen [SEP] spk2: (and hasn't before).	Background	2	3	pilot01_30
spk2: Hm, shouldn't happen [SEP] spk2: Let me know if you have problems.	Continuation	2	4	pilot01_30
spk2: Let me know if you have problems. [SEP] spk3: Got a SocketException error appear in this chat line	Question_answer_pair	4	5	pilot01_30
spk3: Got a SocketException error appear in this chat line [SEP] spk2: Yes,	Acknowledgement	5	7	pilot01_30
spk2: Yes, [SEP] spk2: fingers crossed.	Comment	7	8	pilot01_30
spk3: I take it this is the right game to be in? [SEP] spk2: Yes,	Question_answer_pair	9	10	pilot01_30
spk2: Yes, [SEP] spk2: I don't know where the other two are.	Contrast	10	11	pilot01_30
spk2: I don't know where the other two are. [SEP] spk2: It's been very last minute ...	Comment	11	12	pilot01_30
spk2: Yes, [SEP] spk3: Excellent!	Acknowledgement	10	13	pilot01_30
spk3: Yeah, [SEP] spk2: Hehe, yes.	Question_answer_pair	14	16	pilot01_30
spk2: Hehe, yes. [SEP] spk2: Perhaps they're still in a lecture.	Explanation	16	17	pilot01_30
spk2: Yes. [SEP] spk3: I'm still rather impressed at a Hex grid in Java to be honest...	Comment	19	20	pilot01_30
spk3: Ah. Fun I take it? [SEP] spk2: Well, it's an open source projet,	Question_answer_pair	25	27	pilot01_30
spk2: Well, it's an open source projet, [SEP] spk2: so it's OK.	Result	27	28	pilot01_30
spk2: so it's OK. [SEP] spk2: But I had to dig deeper than I wanted.	Result	28	29	pilot01_30
spk3: One more to go, I guess. [SEP] spk2: Yes,	Acknowledgement	32	33	pilot01_30
spk2: Yes, [SEP] spk2: it's supposed to be three of you.	Elaboration	33	34	pilot01_30
spk2: it's supposed to be three of you. [SEP] spk2: Hm, how are you two for time?	Clarification_question	34	35	pilot01_30
spk2: Hm, how are you two for time? [SEP] spk2: Can we wait a bit longer?	Clarification_question	35	36	pilot01_30
spk3: I'm good for a little bit longer. [SEP] spk2: Great.	Acknowledgement	37	39	pilot01_30
spk4: I don't mind waiting for a while. [SEP] spk2: Great.	Acknowledgement	38	39	pilot01_30
spk2: it'll be you only you two anywa [SEP] spk2: y.	Continuation	41	42	pilot01_30
spk2: I guess if person number 3 doesn't show up in 5 or 10 minutes [SEP] spk2: it'll be you only you two anywa	Conditional	40	41	pilot01_30
spk2: Great. [SEP] spk2: I guess if person number 3 doesn't show up in 5 or 10 minutes	Contrast	39	40	pilot01_30
spk1: hi [SEP] spk2: Ah, great.	Acknowledgement	43	44	pilot01_30
spk2: Ah, great. [SEP] spk2: We can start.	Result	44	45	pilot01_30
spk2: We can start. [SEP] spk2: Sombody has to click START GAME.	Elaboration	45	46	pilot01_30
spk2: Sombody has to click START GAME. [SEP] spk2: Amd and off you go!	Narration	46	47	pilot01_30
spk3: Excellent! [SEP] spk3: Yeah,	Continuation	13	14	pilot01_30
spk2: But I had to dig deeper than I wanted. [SEP] spk2: :*)	Comment	29	30	pilot01_30
spk3: I thought you got to move the robber [SEP] spk3: because you played a car?	Explanation	1	2	pilot01_31
spk2: I wasn't expected to roll 7 to be honest :p [SEP] spk3: I thought you got to move the robber	Comment	0	1	pilot01_31
spk3: because you played a car? [SEP] spk3: *card	Correction	2	3	pilot01_31
spk1: any got any wood they can trade [SEP] spk3: Nope	Question_answer_pair	4	5	pilot01_31
spk2: I played the card, [SEP] spk2: moved the robber	Narration	6	7	pilot01_31
spk2: moved the robber [SEP] spk2: and THEN rolled a 7 as well	Narration	7	8	pilot01_31
spk2: I played the card, [SEP] spk2: so I moved him twice	Result	6	9	pilot01_31
spk2: so I moved him twice [SEP] spk3: aah	Acknowledgement	9	10	pilot01_31
spk2: so I moved him twice [SEP] spk3: that sucks	Comment	9	11	pilot01_31
spk1: any got any wood they can trade [SEP] spk2: and I've only got 1,	Question_answer_pair	4	12	pilot01_31
spk3: I thought you got to move the robber [SEP] spk2: I played the card,	Question_answer_pair	1	6	pilot01_31
